   1000.000      14.40
   1050.000      12.90
   1110.000      11.55
   1180.000      10.55
   1250.000       9.65
   1390.000       8.49
   1490.000       8.15
   1600.000       8.12
   1700.000       7.87
   1800.000       7.75
   1900.000       8.00
   2000.000       8.62
   2100.000       9.33
   2190.000       9.67
   2300.000       8.87
   2400.000       8.00
   2500.000       7.29
   2740.000       6.20
   3440.000       4.90
   4000.000       4.40
   4400.000       4.10
   5500.000       3.10
   7000.000       2.32
   9000.000       1.50
  12500.000       0.87
  22000.000       0.38
  34000.000       0.16
