21
2941   0.000
3000   0.025
3030   0.066
3100   0.250
3125   0.346
3200   0.680
3226   0.777
3300   1.137
3333   1.300
3400   1.650
3448   1.813
3500   2.006
3571   2.178
3600   2.250
3700   2.337
3800   1.800
3846   1.426
3900   0.750
4000   0.197
4100   0.070
4167   0.000
30
3571   0.000
3600   0.006
3700   0.080
3800   0.337
3846   0.640
3900   1.270
4000   2.523
4100   2.806
4167   2.915
4200   2.950
4300   3.000
4348   3.006
4400   2.937
4500   2.780
4545   2.683
4600   2.520
4700   2.230
4762   2.015
4800   1.881
4878   1.640
4900   1.550
5000   1.286
5100   0.975
5128   0.910
5200   0.695
5263   0.505
5300   0.430
5400   0.210
5500   0.055
5560   0.000
40
4762   0.000
4800   0.020
4878   0.112
4900   0.175
5000   0.998
5100   1.880
5128   2.104
5200   2.512
5263   2.789
5300   2.850
5400   2.820
5405   2.808
5500   2.625
5560   2.486
5600   2.370
5700   2.050
5714   1.990
5800   1.720
5882   1.518
5900   1.413
6000   1.068
6060   0.930
6100   0.795
6200   0.567
6250   0.473
6300   0.387
6400   0.250
6452   0.183
6500   0.160
6600   0.110
6667   0.099
6700   0.081
6800   0.061
6897   0.049
6900   0.045
7000   0.030
7100   0.020
7200   0.012
7300   0.006
7407   0.000
